GEOID10,race,sex,age,age_v
391119669002076,1,1,4,15
391119669002076,1,1,11,35
391119669002076,1,2,11,38
391119669002076,1,2,11,37
391119669002076,1,1,13,46
391119669002076,3,1,15,55
391119669002076,1,2,17,62
391119669002076,1,1,23,99
391119669002078,1,1,4,15
391119669002078,1,1,4,15
391119669002078,1,1,6,20
391119669002078,1,1,6,20
391119669002078,1,1,7,21
391119669002078,1,1,13,47
391119669002078,1,1,13,48
391119669002078,1,2,13,48
391119669002078,1,1,14,51
391119669002078,1,1,14,52
391119669002078,1,2,18,65
391119669002078,1,1,19,67
391119669002078,1,2,21,77
391119669002078,1,2,21,78
391119669002078,1,1,22,83
391119669002082,1,1,1,2
391119669002082,1,1,11,37
391119669002082,1,2,12,42
391119669002082,1,2,17,62
391119669002082,1,1,18,65
391119669002082,1,2,20,71
391119669002082,1,1,21,78
391119669002083,1,1,3,13
391119669002083,1,1,3,13
391119669002083,1,2,4,15
391119669002083,1,1,11,38
391119669002083,1,2,11,35
391119669002083,1,2,22,82
391119669002084,1,1,14,53
391119669002084,1,2,14,51
391119669002085,1,2,1,3
391119669002085,1,1,2,7
391119669002085,1,1,3,11
391119669002085,1,1,4,16
391119669002085,1,2,4,15
391119669002085,1,1,5,18
391119669002085,1,2,5,18
391119669002085,1,1,10,30
391119669002085,1,2,10,33
391119669002085,1,1,12,42
391119669002085,1,1,12,42
391119669002085,1,2,12,43
391119669002085,1,1,13,46
391119669002085,1,1,13,48
391119669002085,1,2,13,47
391119669002085,1,2,13,47
391119669002085,1,2,15,57
391119669002085,1,2,15,56
391119669002085,1,2,16,60
391119669002085,1,1,17,63
391119669002085,1,1,17,63
391119669002085,1,2,17,63
391119669002085,1,2,17,63
391119669002085,1,1,18,65
391119669002085,1,1,19,68
391119669002085,1,2,19,67
391119669002085,1,1,20,70
391119669002087,1,1,17,63
391119669002087,1,2,17,62
391119669002088,1,1,13,48
391119669002088,1,2,13,48
391119669002092,1,2,10,30
391119669002092,1,1,12,42
391119669002092,1,2,17,63
391119669002092,1,1,21,76
391119669002093,1,1,1,1
391119669002093,1,1,7,21
391119669002093,1,1,8,22
391119669002093,1,1,13,47
391119669002093,1,1,13,46
391119669002093,1,2,13,47
391119669002093,1,1,15,55
391119669002093,1,1,15,57
391119669002093,1,2,15,55
391119669002093,1,1,18,65
391119669002098,1,1,19,68
391119669002098,1,1,19,67
391119669002098,1,2,20,73
391119669002098,1,2,20,71
391119669002099,1,1,3,10
391119669002099,1,1,4,15
391119669002099,1,2,5,18
391119669002099,1,2,5,18
391119669002099,1,1,10,30
391119669002099,1,1,11,37
391119669002099,1,2,11,35
391119669002099,1,1,12,41
391119669002099,1,2,12,40
391119669002099,1,1,13,48
391119669002099,1,1,14,51
391119669002099,1,1,14,51
391119669002099,1,1,14,53
391119669002099,1,2,14,51
391119669002099,1,1,15,56
391119669002099,1,1,16,60
391119669002099,1,2,16,60
391119669002099,1,2,16,60
391119669002099,1,1,17,63
391119669002099,1,2,17,63
391119669002099,1,1,18,65
391119669002099,1,1,19,67
391119669002099,1,2,19,67
391119669002099,1,2,19,67
391119669002099,1,2,19,67
391119669002099,1,2,19,67
391119669002099,1,1,20,71
391119669002099,1,1,20,70
391119669002099,1,1,20,71
391119669002099,1,1,20,71
391119669002099,1,1,20,72
391119669002099,1,2,20,70
391119669002099,1,2,22,81
391119669002099,1,2,23,85
391119669002102,1,1,1,2
391119669002102,1,1,3,10
391119669002102,1,2,3,12
391119669002102,1,2,4,16
391119669002102,1,1,11,37
391119669002102,1,2,11,37
391119669002102,1,2,12,42
391119669002102,1,1,13,47
391119669002102,1,2,14,50
391119669002102,1,2,23,89
391119669002108,1,1,17,63
391119669002108,1,1,18,65
391119669002109,1,1,10,31
391119669002113,1,2,2,6
391119669002113,1,2,2,6
391119669002113,1,1,3,10
391119669002113,1,1,4,15
391119669002113,1,1,6,20
391119669002113,1,2,10,31
391119669002113,1,1,11,38
391119669002113,1,1,11,36
391119669002113,1,2,13,46
391119669002113,1,1,14,52
391119669002113,1,1,15,58
391119669002113,1,1,15,58
391119669002113,1,2,15,56
391119669002113,1,1,16,60
391119669002113,1,1,16,60
391119669002113,1,2,20,70
391119669002113,1,2,21,77
391119669002113,1,1,22,80
391119669002115,1,2,1,3
391119669002115,1,2,1,1
391119669002115,1,1,2,6
391119669002115,1,1,2,5
391119669002115,1,2,2,6
391119669002115,1,2,2,8
391119669002115,1,1,8,22
391119669002115,1,1,9,26
391119669002115,1,1,9,26
391119669002115,1,1,9,25
391119669002115,1,2,9,28
391119669002115,1,2,9,26
391119669002115,1,1,10,33
391119669002115,1,1,10,31
391119669002115,1,1,14,53
391119669002115,1,1,14,50
391119669002115,1,1,14,53
391119669002115,1,2,14,50
391119669002115,1,2,14,52
391119669002115,1,2,14,52
391119669002115,1,2,15,57
391119669002115,1,2,20,71
391119669002115,1,1,21,75
391119669002117,1,2,2,6
391119669002117,1,1,3,12
391119669002117,1,2,3,12
391119669002117,1,2,11,38
391119669002117,1,1,13,45
391119669002117,1,1,14,50
391119669002117,1,1,14,51
391119669002119,1,1,1,0
391119669002119,1,1,1,0
391119669002119,1,2,1,1
391119669002119,1,1,3,10
391119669002119,1,2,3,13
391119669002119,1,2,3,11
391119669002119,1,2,10,30
391119669002119,1,1,12,42
391119669002119,1,2,16,60
391119669002119,1,1,17,62
391119669002121,1,2,15,55
391119669002121,1,1,17,63
391119669002123,1,1,10,33
391119669002123,1,1,12,41
391119669002124,1,2,2,8
391119669002124,1,2,2,8
391119669002124,1,2,2,7
391119669002124,1,1,9,25
391119669002124,1,2,9,28
391119669002124,1,1,10,30
391119669002124,1,1,10,32
391119669002124,1,2,10,31
391119669002124,1,2,10,33
391119669002124,1,1,11,38
391119669002124,1,2,15,56
391119669002126,1,1,1,2
391119669002126,1,1,1,1
391119669002126,1,1,1,1
391119669002126,1,2,1,1
391119669002126,1,1,2,8
391119669002126,1,1,2,6
391119669002126,1,2,2,7
391119669002126,1,2,2,5
391119669002126,1,1,3,10
391119669002126,1,1,3,13
391119669002126,1,2,3,10
391119669002126,1,2,3,12
391119669002126,1,1,4,15
391119669002126,1,2,5,18
391119669002126,1,1,7,21
391119669002126,1,2,8,22
391119669002126,1,2,8,22
391119669002126,1,2,9,28
391119669002126,1,2,9,26
391119669002126,1,1,10,33
391119669002126,1,1,10,33
391119669002126,1,1,10,30
391119669002126,1,1,10,31
391119669002126,1,1,10,30
391119669002126,1,2,10,32
391119669002126,1,2,10,33
391119669002126,1,2,10,30
391119669002126,1,1,11,36
391119669002126,1,1,12,42
391119669002126,1,1,12,41
391119669002126,1,1,12,42
391119669002126,1,2,12,43
391119669002126,1,2,12,40
391119669002126,1,2,12,40
391119669002126,1,1,13,48
391119669002126,1,2,13,45
391119669002126,1,2,13,46
391119669002126,1,1,14,52
391119669002126,1,1,14,53
391119669002126,1,1,14,53
391119669002126,1,2,14,50
391119669002126,1,2,14,52
391119669002126,1,2,14,51
391119669002126,1,2,14,52
391119669002126,1,2,14,51
391119669002126,1,1,15,58
391119669002126,1,1,15,56
391119669002126,1,1,15,55
391119669002126,1,1,15,58
391119669002126,1,1,16,60
391119669002126,1,1,17,63
391119669002126,1,2,19,68
391119669002126,1,2,19,67
391119669002126,1,1,20,73
391119669002126,1,1,20,72
391119669002126,1,2,20,71
391119669002126,1,1,21,75
391119669002126,1,1,21,77
391119669002126,1,1,21,75
391119669002126,1,1,22,82
391119669002128,7,1,19,68
391119669002130,1,1,1,2
391119669002130,1,2,2,6
391119669002130,1,1,3,10
391119669002130,1,2,4,16
391119669002130,1,2,4,15
391119669002130,1,1,11,38
391119669002130,1,2,11,35
391119669002130,1,2,15,56
391119669002130,1,2,18,65
391119669002130,1,1,20,73
391119669002130,1,2,20,71
391119669002130,1,1,21,75
391119669002132,1,1,2,6
391119669002132,1,2,2,6
391119669002132,1,1,3,11
391119669002132,1,1,10,33
391119669002132,1,2,10,30
391119669002132,1,1,13,46
391119669002132,1,2,13,45
391119669002132,1,2,15,58
391119669002132,1,1,16,60
391119669002132,1,1,18,65
391119669002132,1,2,21,75
391119669002134,1,1,17,63
391119669002134,1,2,17,62
391119669002137,1,1,4,16
391119669002137,1,2,11,36
391119669002137,1,1,12,40
391119669002138,1,1,14,50
391119669002138,1,2,15,58
391119669002138,1,1,18,65
391119669002138,1,1,22,80
391119669002138,1,2,22,82
391119669002142,1,1,4,15
391119669002142,1,2,12,41
391119669002142,1,1,14,53
391119669002142,1,2,18,65
391119669002142,1,1,20,73
391119669002143,1,2,16,60
391119669002144,1,1,13,46
391119669002147,1,1,4,16
391119669002147,1,1,13,48
391119669002147,1,2,14,50
391119669002149,1,2,6,20
391119669002149,1,2,9,25
391119669002149,1,2,13,46
391119669002149,1,1,14,53
391119669002149,1,1,17,63
391119669002149,1,2,17,63
391119669002151,1,1,3,12
391119669002151,1,1,3,10
391119669002151,1,2,3,12
391119669002151,1,1,13,45
391119669002151,1,2,13,48
391119669003000,1,2,1,3
391119669003000,1,2,2,5
391119669003000,1,2,2,8
391119669003000,1,2,2,5
391119669003000,1,1,3,11
391119669003000,1,2,4,15
391119669003000,1,1,8,22
391119669003000,1,1,8,23
391119669003000,1,2,8,23
391119669003000,1,1,9,27
391119669003000,1,1,10,32
391119669003000,1,2,10,31
391119669003000,1,2,10,31
391119669003000,1,2,10,31
391119669003000,1,1,11,35
391119669003000,1,1,12,43
391119669003000,1,2,12,43
391119669003000,1,2,12,41
391119669003000,1,1,13,45
391119669003000,1,2,14,52
391119669003000,1,2,14,51
391119669003000,1,2,15,55
391119669003000,1,2,15,56
391119669003000,1,2,15,56
391119669003000,1,2,16,60
391119669003000,1,1,17,62
391119669003000,1,1,19,67
391119669003000,1,1,19,67
391119669003000,1,1,19,67
391119669003000,1,2,19,68
391119669003000,1,1,20,70
391119669003000,1,1,21,76
391119669003000,1,2,22,82
391119669003001,1,1,1,0
391119669003001,1,2,1,1
391119669003001,1,2,1,3
391119669003001,1,2,3,10
391119669003001,1,2,3,13
391119669003001,1,1,9,28
391119669003001,1,2,9,25
391119669003001,1,2,11,36
391119669003001,1,1,13,48
391119669003001,1,1,13,48
391119669003001,1,1,21,77
391119669003003,1,1,20,71
391119669003003,1,2,20,70
391119669003004,1,1,13,48
391119669003004,1,1,13,47
391119669003004,1,2,14,50
391119669003004,1,2,14,52
391119669003004,1,1,17,63
391119669003004,1,2,18,65
391119669003004,1,2,19,67
391119669003004,1,1,20,72
391119669003004,1,2,20,70
391119669003006,7,2,2,6
391119669003006,7,1,3,11
391119669003006,7,1,4,15
391119669003006,1,1,12,43
391119669003006,7,2,12,42
391119669003007,1,2,15,56
391119669003007,1,2,21,77
391119669003007,1,1,22,82
391119669003014,1,1,3,11
391119669003014,1,1,7,21
391119669003014,1,2,12,41
391119669003014,1,2,19,67
391119669003014,1,1,20,73
391119669003016,1,1,13,48
391119669003018,1,2,21,78
391119669003020,1,1,14,51
391119669003022,1,2,14,53
391119669003024,1,2,9,25
391119669003024,1,1,10,30
391119669003024,2,1,10,32
391119669003024,2,2,10,33
391119669003025,1,2,3,10
391119669003025,1,1,4,16
391119669003025,1,1,4,15
391119669003025,1,2,4,15
391119669003025,1,2,10,33
391119669003025,1,1,11,38
391119669003025,1,1,12,42
391119669003025,1,2,12,43
391119669003025,1,1,13,46
391119669003025,1,2,18,65
391119669003025,1,1,20,73
391119669003025,1,1,20,72
391119669003027,1,2,20,70
391119669003029,1,1,11,35
391119669003029,1,2,15,56
391119669003029,1,1,16,60
391119669003031,1,1,1,3
391119669003031,1,1,1,2
391119669003031,1,2,1,0
391119669003031,1,1,3,13
391119669003031,1,1,3,13
391119669003031,1,1,3,10
391119669003031,1,2,3,10
391119669003031,1,1,4,15
391119669003031,1,1,4,15
391119669003031,1,2,8,23
391119669003031,1,2,9,26
391119669003031,1,1,10,30
391119669003031,1,2,10,33
391119669003031,1,1,12,43
391119669003031,1,1,12,43
391119669003031,1,2,12,42
391119669003031,1,1,13,45
391119669003031,1,2,13,47
391119669003031,1,2,13,46
391119669003031,1,1,14,51
391119669003031,1,1,14,50
391119669003031,1,2,14,52
391119669003031,1,2,14,52
391119669003031,1,1,15,57
391119669003031,1,1,15,57
391119669003031,1,1,15,55
391119669003031,1,1,16,60
391119669003031,1,2,16,60
391119669003031,1,1,17,62
391119669003031,1,2,18,65
391119669003031,1,1,19,68
391119669003031,1,1,22,81
391119669003033,7,2,1,0
391119669003033,1,2,8,22
391119669003033,1,2,12,42
391119669003033,1,1,13,46
391119669003034,1,2,4,16
391119669003034,1,1,5,18
391119669003034,1,2,11,38
391119669003034,1,1,15,58
391119669003034,1,1,22,82
391119669003035,1,1,1,1
391119669003035,1,1,1,3
391119669003035,1,1,3,13
391119669003035,7,2,4,15
391119669003035,7,1,6,20
391119669003035,1,2,8,22
391119669003035,1,1,10,31
391119669003035,1,2,11,35
391119669003035,1,1,12,42
391119669003035,1,2,12,40
391119669003035,7,1,12,41
391119669003035,1,1,14,53
391119669003035,1,2,14,52
391119669003035,1,2,14,51
391119669003035,1,1,15,58
391119669003035,1,2,17,62
391119669003035,1,1,19,68
391119669003035,1,1,21,76
391119669003035,1,2,21,77
391119669003037,1,1,3,13
391119669003037,1,2,3,13
391119669003037,1,1,8,22
391119669003037,1,2,10,32
391119669003037,1,1,13,47
391119669003037,1,1,15,56
391119669003041,1,2,13,45
391119669003041,1,1,14,50
391119669003044,6,1,2,8
391119669003044,6,2,2,6
391119669003044,6,2,3,10
391119669003044,6,2,3,13
391119669003044,6,2,8,23
391119669003044,6,1,12,42
391119669003044,6,2,12,43
391119669003044,1,2,17,62
391119669003044,1,1,22,80
391119669003045,1,1,16,60
391119669003045,1,2,16,60
391119669003046,1,1,8,22
391119669003046,1,1,8,22
391119669003046,1,1,14,51
391119669003046,1,2,14,53
391119669003046,1,2,14,53
391119669003046,1,1,17,63
391119669003046,1,1,17,62
391119669003046,1,1,18,65
391119669003046,1,2,18,65
391119669003047,1,2,4,15
391119669003047,1,2,5,18
391119669003047,1,2,6,20
391119669003047,1,2,13,46
391119669003047,1,1,14,51
391119669003048,1,1,12,42
391119669003048,1,2,17,62
391119669003048,1,2,18,65
391119669003048,1,1,19,67
391119669003048,1,1,19,68
391119669003049,1,2,3,11
391119669003049,1,1,14,50
391119669003049,1,2,14,52
391119669003049,1,1,15,56
391119669003049,1,2,15,57
391119669003049,1,1,17,62
391119669003050,1,1,9,28
391119669003050,1,2,9,28
391119669003050,1,2,13,46
391119669003050,1,1,14,52
391119669003050,1,2,14,51
391119669003050,1,1,15,56
391119669003050,1,2,16,60
391119669003050,1,1,17,63
391119669003050,1,1,17,63
391119669003050,1,2,17,62
391119669003050,1,2,17,63
391119669003050,1,2,17,63
391119669003050,1,1,19,67
391119669003050,1,1,20,71
391119669003050,1,2,21,77
391119669003050,1,2,21,76
391119669003050,1,2,22,80
391119669003050,1,1,23,95
391119669003052,1,2,11,35
391119669003052,1,1,14,51
391119669003055,1,1,1,0
391119669003055,1,2,2,8
391119669003055,1,2,3,13
391119669003055,1,1,11,38
391119669003055,1,2,11,37
391119669003055,1,2,22,80
391119669003056,1,1,3,12
391119669003056,1,1,4,15
391119669003056,1,1,5,18
391119669003056,1,1,8,22
391119669003056,1,1,12,41
391119669003056,1,2,12,41
391119669003056,1,2,13,45
391119669003056,1,1,14,52
391119669003056,1,2,14,50
391119669003056,1,2,16,60
391119669003056,1,1,19,68
391119669003056,1,1,20,71
391119669003056,1,2,20,73
391119669003057,1,2,1,1
391119669003057,1,2,5,18
391119669003057,1,1,9,28
391119669003057,1,2,9,27
391119669003057,1,1,13,48
391119669003057,1,2,13,47
391119669003057,1,1,21,78
391119669003058,1,1,1,2
391119669003058,1,2,1,2
391119669003058,1,1,2,6
391119669003058,1,2,2,5
391119669003058,1,2,3,10
391119669003058,1,2,5,18
391119669003058,1,2,7,21
391119669003058,1,1,9,28
391119669003058,1,1,9,28
391119669003058,1,2,9,28
391119669003058,1,1,10,33
391119669003058,1,1,11,36
391119669003058,1,2,11,37
391119669003058,1,2,13,48
391119669003058,1,1,15,55
391119669003058,1,1,15,56
391119669003058,1,2,16,60
391119669003058,1,1,17,62
391119669003058,1,2,17,63
391119669003058,1,2,18,65
391119669003058,1,1,19,67
391119669003058,1,2,19,68
391119669003058,1,1,21,76
391119669003058,1,2,21,75
391119669003058,1,1,22,83
391119669003058,1,1,22,80
391119669003058,1,2,22,83
391119669003058,1,2,23,88
391119669003059,1,2,3,13
391119669003059,1,2,3,13
391119669003059,1,2,4,15
391119669003059,1,1,5,18
391119669003059,1,1,12,41
391119669003059,1,1,12,42
391119669003059,1,2,12,42
391119669003059,1,2,12,40
391119669003060,1,2,1,3
391119669003060,1,2,1,2
391119669003060,1,2,8,22
391119669003060,1,1,9,25
391119669003060,1,2,9,27
391119669003060,1,1,10,30
391119669003060,1,1,10,30
391119669003060,1,1,11,36
391119669003060,1,1,13,48
391119669003060,1,1,13,46
391119669003060,1,1,13,47
391119669003060,1,1,15,55
391119669003060,1,2,15,57
391119669003060,1,2,16,60
391119669003060,1,2,16,60
391119669003060,1,1,17,62
391119669003060,1,1,17,63
391119669003060,1,1,17,62
391119669003060,1,1,17,63
391119669003060,1,2,17,63
391119669003062,1,2,3,12
391119669003062,1,1,12,41
391119669003062,1,1,15,58
391119669003063,1,1,1,3
391119669003063,1,1,1,0
391119669003063,1,2,1,1
391119669003063,1,2,1,2
391119669003063,1,2,1,3
391119669003063,1,2,2,8
391119669003063,1,2,2,8
391119669003063,1,2,2,5
391119669003063,1,1,3,12
391119669003063,1,1,3,13
391119669003063,1,1,3,13
391119669003063,1,2,3,13
391119669003063,1,2,4,15
391119669003063,1,1,9,26
391119669003063,1,2,9,25
391119669003063,1,2,9,27
391119669003063,1,2,9,26
391119669003063,1,1,10,31
391119669003063,1,1,10,30
391119669003063,1,1,11,36
391119669003063,1,1,11,35
391119669003063,1,2,11,36
391119669003063,1,2,11,38
391119669003063,1,1,12,43
391119669003063,1,2,12,43
391119669003063,1,2,12,42
391119669003063,1,1,13,46
391119669003063,1,2,13,46
391119669003063,1,2,13,45
391119669003063,1,1,14,53
391119669003063,1,1,14,51
391119669003063,1,1,15,56
391119669003063,1,2,15,55
391119669003063,1,1,16,60
391119669003063,1,2,16,60
391119669003063,1,2,16,60
391119669003063,1,2,16,60
391119669003063,1,1,17,63
391119669003063,1,1,17,62
391119669003063,1,2,17,62
391119669003063,1,1,18,65
391119669003063,1,1,19,67
391119669003063,1,1,20,73
391119669003063,1,1,21,77
391119669003063,1,1,21,77
391119669003063,1,1,21,77
391119669003063,1,2,22,80
391119669003063,1,1,23,94
391119669003063,1,2,23,99
391119669003063,1,2,23,90
391119669003065,1,1,1,0
391119669003065,1,1,2,7
391119669003065,1,2,2,8
391119669003065,1,2,2,6
391119669003065,1,2,9,26
391119669003065,2,1,9,26
391119669003065,1,1,10,31
391119669003065,1,1,10,32
391119669003065,1,2,13,46
391119669003065,1,1,15,56
391119669003065,1,2,15,55
391119669003065,1,1,21,75
391119669003065,1,2,21,75
391119669003065,1,1,22,80
391119669003065,1,1,23,97
391119669003066,1,1,2,7
391119669003066,1,2,2,7
391119669003066,1,2,3,13
391119669003066,1,1,10,33
391119669003066,1,2,10,33
391119669003066,1,2,13,46
391119669003066,1,1,14,51
391119669003066,1,1,15,56
391119669003067,1,1,6,20
391119669003067,1,1,14,51
391119669003067,1,2,14,53
391119669003067,1,2,14,51
391119669003067,1,2,16,60
391119669003067,1,1,20,73
391119669003067,1,2,20,70
391119669003067,1,1,21,77
391119669003067,1,1,23,95
391119669003067,1,2,23,97
391119669003068,1,1,1,3
391119669003068,1,1,2,8
391119669003068,1,1,9,25
391119669003068,1,2,9,28
391119669003068,1,1,21,77
391119669003068,1,2,21,78
391119669003069,1,2,1,0
391119669003069,1,2,3,10
391119669003069,1,2,11,38
391119669003069,1,1,12,41
391119669003070,1,1,2,6
391119669003070,1,2,2,5
391119669003070,1,1,3,12
391119669003070,1,1,12,41
391119669003070,1,2,12,41
391119669003070,1,2,13,47
391119669003070,7,1,14,53
391119669003070,1,1,16,60
391119669003070,1,2,20,71
391119669003071,1,1,4,15
391119669003071,1,1,5,18
391119669003071,1,2,5,18
391119669003071,1,1,9,25
391119669003071,1,2,9,28
391119669003071,1,1,11,38
391119669003071,1,2,11,36
391119669003071,1,2,13,47
391119669003071,1,1,14,51
391119669003071,1,1,14,51
391119669003071,1,2,14,52
391119669003071,1,2,14,51
391119669003071,1,2,14,52
391119669003071,1,1,15,56
391119669003071,1,1,15,58
391119669003071,1,1,16,60
391119669003071,1,1,20,72
391119669003071,1,2,20,73
391119669003071,1,1,22,80
391119669003071,1,2,22,81
391119669003071,1,2,22,81
391119669003072,1,2,14,51
391119669003072,1,1,15,56
391119669003072,1,1,20,72
391119669003072,1,2,20,71
391119669003073,1,2,12,43
391119669003073,1,2,18,65
391119669003076,1,1,9,28
391119669003076,1,1,9,26
391119669003078,1,2,13,48
391119669003078,1,1,17,63
391119669003080,1,1,13,48
391119669003080,1,2,16,60
391119669003080,1,1,19,68
391119669003081,1,2,1,3
391119669003081,1,1,2,7
391119669003081,1,1,2,5
391119669003081,1,2,3,10
391119669003081,1,2,3,10
391119669003081,1,1,5,18
391119669003081,1,2,8,23
391119669003081,1,1,9,25
391119669003081,1,2,9,26
391119669003081,1,2,9,28
391119669003081,1,1,10,30
391119669003081,1,2,10,30
391119669003081,1,1,11,36
391119669003081,1,2,11,35
391119669003081,1,1,12,42
391119669003081,1,1,13,45
391119669003081,1,1,13,45
391119669003081,1,2,14,53
391119669003081,1,2,14,53
391119669003081,1,2,14,51
391119669003081,1,2,14,52
391119669003081,1,1,15,55
391119669003081,1,1,15,56
391119669003081,1,1,15,56
391119669003081,1,2,15,58
391119669003081,1,1,16,60
391119669003081,1,2,16,60
391119669003081,1,1,17,62
391119669003081,1,2,17,62
391119669003081,1,2,17,63
391119669003081,1,2,17,62
391119669003081,1,2,17,62
391119669003081,1,1,19,68
391119669003081,1,1,19,67
391119669003081,1,1,19,68
391119669003081,1,2,19,68
391119669003084,1,1,1,2
391119669003084,1,2,1,0
391119669003084,1,1,2,6
391119669003084,1,2,3,11
391119669003084,1,2,4,16
391119669003084,1,2,4,15
391119669003084,1,2,5,18
391119669003084,1,1,11,36
391119669003084,1,2,11,36
391119669003084,1,1,13,47
391119669003084,1,2,13,48
391119669003084,1,1,14,52
391119669003084,1,2,15,57
391119669003085,1,1,15,57
391119669003086,1,2,12,42
391119669003086,1,1,15,58
391119669003086,1,2,20,72
391119669003086,1,1,21,76
391119669003087,1,1,9,27
391119669003087,1,1,15,57
391119669003087,1,2,15,57
391119669003087,1,1,18,65
391119669003092,7,1,4,16
391119669003092,7,1,11,35
391119669003092,7,1,12,40
391119669003092,7,2,18,65
391119669003092,1,1,20,70
391119669003095,1,2,15,55
391119669003095,1,1,19,68
391119669003095,1,2,21,75
391119669003095,1,1,22,80
391119669003095,1,2,23,89
391119669003097,1,1,12,42
391119669003098,1,1,19,68
391119669003101,1,1,1,3
391119669003101,1,2,1,0
391119669003101,1,1,2,7
391119669003101,1,1,2,5
391119669003101,1,2,9,25
391119669003101,1,2,10,33
391119669003101,1,1,11,35
391119669003101,1,1,12,43
391119669003104,1,1,1,2
391119669003104,1,1,1,0
391119669003104,1,2,2,6
391119669003104,1,2,2,7
391119669003104,1,2,3,10
391119669003104,1,2,4,15
391119669003104,1,1,10,33
391119669003104,1,2,10,33
391119669003104,1,1,12,41
391119669003104,1,2,14,51
391119669003104,1,2,14,51
391119669003104,1,1,15,58
391119669003104,1,1,15,56
391119669003104,1,2,15,56
391119669003104,1,1,18,65
391119669003104,1,1,19,68
391119669003104,1,1,19,68
391119669003105,1,1,11,38
391119669003106,1,2,8,23
391119669003106,1,1,20,70
391119669003107,1,1,18,65
391119669003107,1,2,21,76
391119669003108,1,1,3,10
391119669003108,1,1,9,28
391119669003108,3,2,13,45
391119669003110,1,2,1,2
391119669003110,1,2,3,12
391119669003110,1,1,8,23
391119669003110,1,2,9,26
391119669003110,1,1,10,31
391119669003110,1,1,10,32
391119669003110,1,1,11,36
391119669003110,1,1,12,42
391119669003110,1,2,12,40
391119669003110,1,1,14,53
391119669003110,1,1,14,52
391119669003110,1,1,14,51
391119669003110,1,1,15,57
391119669003110,1,2,15,56
391119669003110,1,2,15,58
391119669003110,1,2,15,58
391119669003110,1,2,17,63
391119669003110,1,2,21,78
391119669003111,2,1,5,18
391119669003111,2,2,5,18
391119669003111,2,1,6,20
391119669003111,1,2,10,32
391119669003111,2,1,13,46
391119669003112,1,1,18,65
391119669003113,1,2,4,16
391119669003113,1,2,8,23
391119669003113,1,2,13,46
391119669003113,1,1,14,51
391119669003114,1,2,1,1
391119669003114,1,1,3,10
391119669003114,1,2,3,10
391119669003114,1,1,10,32
391119669003114,1,2,10,32
391119669003114,1,2,10,30
391119669003114,1,1,11,38
391119669003114,1,1,15,57
391119669003115,1,1,1,0
391119669003115,1,2,1,2
391119669003115,1,2,1,0
391119669003115,1,2,3,11
391119669003115,1,2,3,10
391119669003115,1,2,3,12
391119669003115,1,1,4,15
391119669003115,1,1,4,16
391119669003115,1,1,4,16
391119669003115,1,2,4,15
391119669003115,1,1,5,18
391119669003115,1,2,9,28
391119669003115,1,2,9,27
391119669003115,1,1,10,32
391119669003115,1,2,10,31
391119669003115,1,2,10,31
391119669003115,1,1,11,36
391119669003115,1,1,13,46
391119669003115,1,1,14,51
391119669003115,1,1,22,80
391119669003116,1,2,3,10
391119669003116,1,1,13,45
391119669003116,1,2,13,46
391119669003116,1,2,13,45
391119669003116,1,1,14,51
391119669003116,1,2,16,60
391119669003116,1,1,17,62
391119669003116,1,1,19,68
391119669003116,1,2,19,68
391119669003116,1,1,20,71
391119669003116,1,2,20,72
391119669003117,1,1,4,16
391119669003117,1,1,4,16
391119669003117,1,2,13,48
391119669003117,1,1,14,52
391119669003117,1,1,14,52
391119669003117,1,2,14,53
391119669003117,1,1,16,60
391119669003120,1,1,16,60
391119669003121,1,1,1,2
391119669003121,1,1,2,6
391119669003121,1,2,4,15
391119669003121,1,2,11,35
391119669003121,1,1,15,57
391119669003127,1,2,1,3
391119669003127,1,2,1,2
391119669003127,1,2,1,2
391119669003127,1,2,2,5
391119669003127,1,1,3,11
391119669003127,1,2,3,10
391119669003127,1,1,10,31
391119669003127,1,2,10,31
391119669003127,1,1,11,35
391119669003127,1,2,11,35
391119669003128,1,2,1,3
391119669003128,1,1,2,7
391119669003128,1,1,2,6
391119669003128,1,2,2,5
391119669003128,1,1,3,10
391119669003128,1,1,3,11
391119669003128,1,2,3,13
391119669003128,1,2,3,10
391119669003128,1,2,4,16
391119669003128,1,1,6,20
391119669003128,1,2,6,20
391119669003128,1,1,8,23
391119669003128,1,2,8,22
391119669003128,1,1,9,27
391119669003128,1,2,9,26
391119669003128,1,2,10,32
391119669003128,1,1,11,35
391119669003128,1,1,11,36
391119669003128,1,1,11,36
391119669003128,1,1,11,36
391119669003128,1,2,11,36
391119669003128,1,2,11,35
391119669003128,1,2,11,35
391119669003128,1,2,11,38
391119669003128,1,1,12,41
391119669003128,1,2,12,42
391119669003128,1,2,12,40
391119669003128,1,1,13,47
391119669003128,1,2,13,45
391119669003128,1,1,16,60
391119669003128,1,1,16,60
391119669003128,1,2,16,60
391119669003128,1,2,16,60
391119669003128,1,1,17,62
391119669003128,1,2,18,65
391119669003128,1,2,19,68
391119669003128,1,1,20,73
391119669003128,1,1,21,78
391119669003128,1,2,23,86
391119669003130,1,2,13,48
391119669003130,1,2,13,48
391119669003130,1,1,14,51
391119669003130,1,1,14,51
391119669003130,1,1,14,50
391119669003130,1,1,14,53
391119669003130,1,2,14,50
